age,account_age_days,customer_segment,country,platform,device_type,payment_method,product_category,avg_order_value_usd,is_high_value_item,discount_used,order_date,return_date,days_to_return,return_reason,shipping_carrier,multiple_accounts_flag,wishlist_to_cart_time_hrs,total_returns_lifetime,total_orders_lifetime,return_rate_pct,customer_support_contacts,previous_dispute_count,refund_amount_requested_usd,customer_return_count_prior,returns_last_30d_prior,returns_last_90d_prior,total_returns_lifetime_prior,abuse_label
62,2091,Gold,FR,Tablet App,iPhone,Debit Card,Electronics,292.28,1,0,2022-08-12,2022-08-14,2,Wrong Item Sent,UPS,1,3.2,6,17,35.3,3,1,299.75,0,0,0,0,2
31,1795,Gold,BR,Tablet App,MacBook,PayPal,Toys,473.08,1,1,2023-03-27,2023-03-31,4,Accidental Order,DHL,1,3.0,12,28,42.9,6,0,465.94,0,0,0,0,2
62,686,Silver,FR,Web Browser,iPad,Credit Card,Furniture,40.68,0,0,2022-07-21,2022-08-02,12,Too Large,UPS,0,23.6,0,9,0.0,0,0,34.47,0,0,0,0,0
62,804,New,US,Tablet App,Android,Debit Card,Home & Kitchen,157.01,0,0,2023-09-24,2023-09-29,5,Defective/Broken,USPS,0,33.0,0,10,0.0,0,0,137.88,0,0,0,0,0
34,147,New,CA,Tablet App,iPhone,Credit Card,Clothing,82.76,0,0,2023-05-06,2023-06-01,26,Defective/Broken,UPS,0,41.7,4,42,9.5,1,1,80.04,0,0,0,0,0
60,1626,Bronze,GB,Tablet App,MacBook,Credit Card,Tools,233.1,1,0,2023-06-16,2023-06-21,5,Not As Described,DHL,0,45.7,3,79,3.8,0,0,189.09,0,0,0,0,0
50,2168,Bronze,CA,Mobile App,Android,Gift Card,Clothing,93.48,0,0,2023-05-12,2023-07-02,51,Changed Mind,OnTrac,0,0.2,21,55,38.2,6,2,92.43,0,0,0,0,3
34,1663,New,DE,Mobile App,Windows PC,Credit Card,Jewelry,33.05,0,0,2023-06-16,2023-06-26,10,Changed Mind,UPS,0,26.5,11,14,78.6,2,1,31.46,0,0,0,0,1
46,1250,Bronze,US,Tablet App,iPad,Crypto,Electronics,123.68,0,0,2023-08-22,2023-09-07,16,Quality Issue,USPS,0,36.8,1,45,2.2,0,1,114.68,0,0,0,0,0
35,466,Silver,GB,Web Browser,Android,Buy Now Pay Later,Toys,466.36,1,0,2022-05-30,2022-07-11,42,Arrived Late,OnTrac,0,2.9,12,21,57.1,6,2,437.31,0,0,0,0,3
37,1452,Gold,DE,Tablet App,MacBook,Debit Card,Clothing,46.2,0,0,2022-02-01,2022-02-21,20,Too Small,DHL,0,49.5,3,67,4.5,1,1,39.52,0,0,0,0,0
33,871,Bronze,US,Web Browser,iPhone,Credit Card,Sports,231.77,1,0,2023-07-12,2023-08-08,27,Quality Issue,USPS,0,49.5,1,15,6.7,0,1,229.38,0,0,0,0,0
67,791,Bronze,US,Mobile App,Android,Credit Card,Home & Kitchen,159.6,0,0,2023-03-01,2023-03-21,20,Wrong Item Sent,UPS,0,22.2,0,42,0.0,1,1,159.34,0,0,0,0,0
40,654,Gold,US,Mobile App,Android,Credit Card,Grocery,223.37,1,0,2022-10-08,2022-10-27,19,Defective/Broken,OnTrac,0,29.1,1,36,2.8,0,0,197.06,0,0,0,0,0
61,106,Silver,US,Web Browser,iPad,Credit Card,Jewelry,74.8,0,0,2022-01-28,2022-02-24,27,Too Small,UPS,0,23.3,9,72,12.5,0,0,63.37,0,0,0,0,0
36,1036,Bronze,GB,Tablet App,iPhone,Credit Card,Tools,45.36,0,0,2023-01-09,2023-01-23,14,Defective/Broken,DHL,0,71.2,5,46,10.9,1,1,43.5,0,0,0,0,0
41,2083,Silver,BR,Web Browser,Android,Buy Now Pay Later,Toys,90.22,0,0,2023-06-05,2023-06-25,20,Too Large,USPS,0,35.3,0,33,0.0,0,1,84.22,0,0,0,0,0
56,2143,Gold,US,Tablet App,Android,Credit Card,Jewelry,250.44,1,0,2023-02-11,2023-03-08,25,Defective/Broken,OnTrac,0,47.8,2,79,2.5,0,0,242.32,0,0,0,0,0
69,2473,New,US,Tablet App,iPad,PayPal,Shoes,69.32,0,1,2022-10-17,2022-11-15,29,Arrived Late,OnTrac,0,17.7,0,15,0.0,1,0,62.6,0,0,0,0,0
59,62,Bronze,US,Mobile App,iPhone,PayPal,Sports,139.14,0,0,2022-04-13,2022-04-22,9,Item Not Received,DHL,0,58.9,2,51,3.9,0,0,115.1,0,0,0,0,0
50,913,New,US,Mobile App,iPhone,Buy Now Pay Later,Shoes,122.54,0,0,2023-10-13,2023-10-14,1,Defective/Broken,OnTrac,0,26.5,0,40,0.0,0,0,117.71,0,0,0,0,0
20,1779,Gold,DE,Mobile App,Android,Debit Card,Furniture,214.07,1,0,2022-02-19,2022-03-24,33,Found Better Price,USPS,0,1.7,22,51,43.1,3,5,213.85,0,0,0,0,3
54,388,Platinum,US,Web Browser,Windows PC,Debit Card,Beauty,226.47,1,0,2023-05-05,2023-05-07,2,Changed Mind,DHL,0,19.7,2,55,3.6,0,1,221.37,0,0,0,0,0
36,319,Bronze,US,Tablet App,MacBook,PayPal,Beauty,163.97,0,0,2022-05-15,2022-06-09,25,Arrived Late,FedEx,0,37.2,2,25,8.0,1,1,136.79,0,0,0,0,0
52,219,New,DE,Mobile App,iPhone,Buy Now Pay Later,Clothing,187.09,0,1,2022-01-02,2022-01-04,2,Found Better Price,DHL,0,3.0,4,38,10.5,0,0,170.26,0,0,0,0,0
41,2295,Gold,US,Mobile App,Android,Crypto,Electronics,232.32,1,1,2022-12-18,2023-01-01,14,Too Small,UPS,0,9.8,2,51,3.9,1,0,193.05,0,0,0,0,0
40,1325,Silver,BR,Tablet App,Android,Credit Card,Clothing,92.44,0,0,2022-05-18,2022-05-29,11,Found Better Price,FedEx,0,33.4,53,64,82.8,6,2,89.18,0,0,0,0,1
59,873,New,US,Mobile App,MacBook,Credit Card,Shoes,164.07,0,0,2022-05-28,2022-05-31,3,Too Large,UPS,0,0.4,3,50,6.0,0,0,138.14,0,0,0,0,0
20,2236,Gold,US,Web Browser,MacBook,Credit Card,Clothing,251.75,1,1,2022-06-28,2022-07-28,30,Too Large,USPS,0,33.5,4,31,12.9,0,0,217.14,0,0,0,0,0
58,821,Bronze,US,Mobile App,Android,Credit Card,Clothing,263.54,1,0,2023-01-30,2023-02-19,20,Defective/Broken,OnTrac,0,72.0,6,48,12.5,1,0,242.71,0,0,0,0,0
53,2350,Silver,US,Mobile App,iPhone,Credit Card,Home & Kitchen,83.82,0,0,2023-10-26,2023-11-22,27,Too Large,UPS,0,58.2,0,13,0.0,0,0,79.78,0,0,0,0,0
35,350,Bronze,US,Web Browser,Windows PC,PayPal,Electronics,188.56,0,1,2023-05-03,2023-06-02,30,Found Better Price,USPS,0,2.9,19,28,67.9,5,5,183.93,0,0,0,0,1
48,1920,New,GB,Tablet App,iPad,Debit Card,Shoes,465.93,1,0,2022-04-18,2022-04-20,2,Item Not Received,OnTrac,0,3.4,15,33,45.5,1,3,469.34,0,0,0,0,2
69,321,New,US,Web Browser,iPhone,Crypto,Sports,167.46,0,0,2023-03-18,2023-03-22,4,Defective/Broken,FedEx,0,47.2,1,50,2.0,0,1,136.05,0,0,0,0,0
28,520,Bronze,DE,Web Browser,Android,Credit Card,Sports,115.11,0,1,2023-07-26,2023-08-20,25,Quality Issue,UPS,0,18.4,60,74,81.1,2,2,107.33,0,0,0,0,1
25,891,Platinum,CA,Web Browser,iPad,Buy Now Pay Later,Books,507.11,1,1,2023-04-04,2023-04-08,4,Item Not Received,DHL,0,0.3,1,5,20.0,1,0,506.98,0,0,0,0,2
44,537,New,US,Mobile App,Android,Debit Card,Shoes,186.74,0,1,2022-08-08,2022-08-21,13,Accidental Order,UPS,0,28.7,56,98,57.1,1,3,186.24,0,0,0,0,1
58,918,New,IN,Mobile App,iPad,Buy Now Pay Later,Shoes,199.47,0,0,2023-09-28,2023-10-28,30,Gift Duplicate,OnTrac,0,16.2,7,56,12.5,1,1,197.47,0,0,0,0,0
38,61,New,GB,Mobile App,iPad,Credit Card,Books,77.8,0,0,2023-02-23,2023-02-26,3,Too Small,USPS,0,41.4,1,41,2.4,0,0,71.73,0,0,0,0,0
59,1175,Silver,US,Mobile App,iPhone,Debit Card,Furniture,295.0,1,0,2023-04-02,2023-05-01,29,Too Small,OnTrac,0,59.3,4,43,9.3,1,0,255.57,0,0,0,0,0
44,2342,Silver,US,Mobile App,iPad,Credit Card,Shoes,18.66,0,0,2023-09-05,2023-09-17,12,Changed Mind,FedEx,0,20.7,2,42,4.8,1,1,15.65,0,0,0,0,0
18,1396,New,AU,Web Browser,MacBook,PayPal,Clothing,492.45,1,1,2023-02-10,2023-03-31,49,Changed Mind,DHL,0,3.5,21,39,53.8,1,3,456.64,0,0,0,0,3
18,1209,Silver,BR,Web Browser,MacBook,Buy Now Pay Later,Shoes,50.22,0,0,2023-02-04,2023-02-09,5,Wrong Item Sent,UPS,0,11.7,10,73,13.7,1,0,50.1,0,0,0,0,0
63,2428,Gold,FR,Web Browser,iPad,Credit Card,Beauty,189.12,0,0,2022-08-19,2022-09-09,21,Too Small,UPS,0,22.1,1,14,7.1,1,1,180.72,0,0,0,0,0
52,838,Bronze,US,Tablet App,MacBook,Credit Card,Home & Kitchen,273.84,1,0,2023-05-28,2023-06-09,12,Wrong Item Sent,DHL,0,30.5,4,73,5.5,1,1,231.19,0,0,0,0,0
70,398,Silver,US,Tablet App,Android,Credit Card,Shoes,186.85,0,0,2023-08-15,2023-09-14,30,Quality Issue,FedEx,0,52.6,8,71,11.3,0,0,158.73,0,0,0,0,0
33,2449,Gold,GB,Web Browser,Android,Debit Card,Clothing,397.55,1,1,2023-09-28,2023-11-18,51,Found Better Price,USPS,0,0.9,13,36,36.1,4,5,393.65,0,0,0,0,3
69,1293,Silver,US,Tablet App,iPad,Buy Now Pay Later,Shoes,442.12,1,0,2023-04-26,2023-04-28,2,Item Not Received,USPS,0,0.5,18,30,60.0,2,3,423.59,0,0,0,0,2
38,734,Silver,CA,Web Browser,iPad,Debit Card,Sports,126.71,0,0,2022-05-21,2022-05-29,8,Gift Duplicate,FedEx,0,30.4,0,40,0.0,1,0,109.94,0,0,0,0,0
69,1249,Silver,US,Tablet App,iPhone,Gift Card,Shoes,197.79,0,1,2022-06-04,2022-06-17,13,Quality Issue,DHL,0,42.0,71,94,75.5,2,5,179.56,0,0,0,0,1
44,2382,Silver,IN,Web Browser,Android,Debit Card,Shoes,186.0,0,1,2022-05-26,2022-06-17,22,Found Better Price,UPS,1,1.1,35,88,39.8,2,4,170.96,0,0,0,0,1
22,1659,Bronze,BR,Mobile App,MacBook,Credit Card,Electronics,134.08,0,0,2023-09-25,2023-10-22,27,Too Large,UPS,0,59.7,2,56,3.6,1,1,115.11,0,0,0,0,0
68,2340,Bronze,DE,Mobile App,Android,Gift Card,Clothing,120.96,0,0,2022-08-29,2022-09-20,22,Changed Mind,OnTrac,0,40.7,2,20,10.0,0,1,96.97,0,0,0,0,0
54,857,Bronze,DE,Web Browser,Android,Crypto,Shoes,60.92,0,0,2022-03-18,2022-04-12,25,Wrong Item Sent,FedEx,0,47.8,0,28,0.0,0,1,54.61,0,0,0,0,0
45,1702,New,US,Web Browser,Android,Credit Card,Tools,228.99,1,0,2023-08-11,2023-09-09,29,Too Large,UPS,0,8.5,0,2,0.0,1,0,210.04,0,0,0,0,0
27,1088,New,AU,Tablet App,Android,Credit Card,Furniture,125.08,0,1,2022-02-16,2022-03-02,14,Changed Mind,UPS,0,37.1,26,37,70.3,5,0,122.32,0,0,0,0,1
55,970,Silver,GB,Mobile App,Windows PC,Credit Card,Toys,157.78,0,0,2023-04-03,2023-04-28,25,Wrong Item Sent,UPS,0,11.7,2,23,8.7,1,0,133.85,0,0,0,0,0
31,1996,Bronze,US,Web Browser,iPad,Credit Card,Home & Kitchen,287.21,1,1,2022-09-28,2022-09-29,1,Arrived Late,FedEx,0,32.1,0,2,0.0,1,1,262.41,0,0,0,0,0
40,2196,New,DE,Web Browser,iPhone,Credit Card,Beauty,167.27,0,0,2022-08-17,2022-08-26,9,Wrong Item Sent,OnTrac,0,42.1,0,19,0.0,1,0,135.12,0,0,0,0,0
39,375,Silver,US,Tablet App,MacBook,Debit Card,Clothing,276.81,1,0,2022-01-06,2022-01-23,17,Too Large,DHL,0,33.0,2,49,4.1,0,0,241.36,0,0,0,0,0
21,2351,Platinum,US,Tablet App,Windows PC,Credit Card,Electronics,186.0,0,0,2022-07-13,2022-07-14,1,Found Better Price,DHL,0,1.1,5,41,12.2,1,0,165.81,1,0,0,1,0
27,1251,Bronze,CA,Tablet App,iPad,PayPal,Toys,218.0,1,0,2023-03-25,2023-04-18,24,Not As Described,OnTrac,0,1.6,3,54,5.6,0,1,188.13,0,0,0,0,0
24,2490,Gold,US,Tablet App,iPhone,Debit Card,Shoes,58.34,0,1,2022-02-22,2022-03-12,18,Too Large,UPS,0,16.0,7,77,9.1,0,1,54.87,0,0,0,0,0
54,854,Silver,GB,Web Browser,Windows PC,Debit Card,Toys,82.65,0,0,2022-05-27,2022-05-31,4,Too Large,DHL,0,57.3,59,87,67.8,2,5,74.88,0,0,0,0,1
42,85,Bronze,CA,Mobile App,Android,Credit Card,Home & Kitchen,159.21,0,1,2022-05-05,2022-05-14,9,Quality Issue,OnTrac,0,67.8,3,30,10.0,0,1,152.44,0,0,0,0,0
30,650,Gold,BR,Tablet App,iPhone,Credit Card,Home & Kitchen,153.64,0,1,2022-08-16,2022-09-02,17,Changed Mind,OnTrac,0,4.2,0,2,0.0,0,1,133.75,0,0,0,0,0
56,2391,Gold,IN,Tablet App,iPad,Crypto,Clothing,762.08,1,0,2023-12-02,2023-12-04,2,Too Small,DHL,0,1.3,17,46,37.0,4,5,799.58,0,0,0,0,2
57,1066,New,CA,Web Browser,iPad,Debit Card,Tools,164.29,0,0,2022-02-19,2022-03-21,30,Wrong Item Sent,DHL,0,54.8,0,3,0.0,1,0,151.69,0,0,0,0,0
58,1794,New,GB,Tablet App,Android,Credit Card,Beauty,66.06,0,0,2022-09-02,2022-09-16,14,Wrong Item Sent,FedEx,0,23.4,8,67,11.9,1,1,65.39,0,0,0,0,0
24,795,Silver,US,Tablet App,MacBook,Credit Card,Clothing,213.81,1,0,2023-10-31,2023-11-01,1,Arrived Late,DHL,0,25.6,8,80,10.0,0,0,175.55,0,0,0,0,0
66,795,Bronze,AU,Web Browser,MacBook,Debit Card,Shoes,73.61,0,0,2022-03-02,2022-03-26,24,Found Better Price,OnTrac,0,20.2,1,57,1.8,0,1,63.14,0,0,0,0,0
35,1597,New,BR,Tablet App,MacBook,Buy Now Pay Later,Beauty,43.38,0,1,2022-01-10,2022-01-12,2,Defective/Broken,USPS,0,2.5,1,19,5.3,1,0,39.81,0,0,0,0,0
22,401,Silver,US,Mobile App,Windows PC,Credit Card,Shoes,88.59,0,0,2023-10-21,2023-10-27,6,Quality Issue,USPS,0,15.4,7,61,11.5,1,0,82.64,0,0,0,0,0
35,1132,Silver,IN,Mobile App,iPhone,Credit Card,Tools,143.38,0,0,2023-11-05,2023-11-09,4,Not As Described,UPS,0,37.7,2,28,7.1,0,0,125.03,1,1,1,1,0
61,1953,New,US,Mobile App,Android,PayPal,Grocery,226.37,1,0,2022-03-06,2022-03-28,22,Found Better Price,OnTrac,0,70.0,2,55,3.6,0,0,218.43,0,0,0,0,0
18,1359,New,GB,Mobile App,MacBook,PayPal,Home & Kitchen,95.08,0,0,2022-04-20,2022-04-26,6,Defective/Broken,FedEx,0,9.0,0,2,0.0,0,1,91.65,0,0,0,0,0
62,1219,Silver,CA,Web Browser,Windows PC,Debit Card,Sports,269.83,1,0,2023-08-06,2023-08-27,21,Too Large,UPS,0,3.4,6,61,9.8,1,1,264.25,0,0,0,0,0
68,1333,Gold,US,Tablet App,Android,Credit Card,Beauty,280.09,1,1,2023-04-03,2023-04-22,19,Arrived Late,UPS,0,3.5,2,33,6.1,0,1,239.02,0,0,0,0,0
32,2397,Bronze,US,Mobile App,MacBook,Buy Now Pay Later,Toys,220.86,1,0,2022-09-18,2022-09-25,7,Wrong Item Sent,UPS,0,34.1,0,18,0.0,1,1,212.56,0,0,0,0,0
33,1562,Gold,AU,Tablet App,MacBook,Buy Now Pay Later,Books,292.35,1,0,2023-02-04,2023-02-08,4,Defective/Broken,FedEx,0,28.3,2,44,4.5,0,0,281.02,0,0,0,0,0
50,175,Bronze,BR,Mobile App,MacBook,Credit Card,Sports,44.84,0,0,2022-03-22,2022-04-04,13,Not As Described,FedEx,0,28.9,4,53,7.5,1,1,44.59,0,0,0,0,0
56,2090,New,AU,Web Browser,iPad,PayPal,Shoes,261.64,1,0,2023-09-25,2023-10-15,20,Arrived Late,USPS,0,9.1,0,7,0.0,0,0,235.41,0,0,0,0,0
33,879,Platinum,BR,Web Browser,Android,Debit Card,Beauty,240.8,1,0,2023-02-05,2023-02-28,23,Gift Duplicate,DHL,0,56.5,0,20,0.0,0,1,210.76,0,0,0,0,0
22,103,Gold,BR,Tablet App,Android,PayPal,Home & Kitchen,60.69,0,0,2022-06-21,2022-07-14,23,Changed Mind,FedEx,0,18.8,1,10,10.0,0,1,49.09,0,0,0,0,0
66,1166,New,DE,Tablet App,Android,Credit Card,Jewelry,32.78,0,0,2022-04-24,2022-05-02,8,Item Not Received,USPS,0,21.9,2,73,2.7,0,0,30.27,0,0,0,0,0
22,345,Bronze,DE,Mobile App,iPad,Credit Card,Electronics,89.42,0,1,2022-01-22,2022-02-21,30,Changed Mind,DHL,0,67.1,1,52,1.9,1,0,81.85,0,0,0,0,0
44,678,Bronze,US,Tablet App,MacBook,Gift Card,Clothing,174.87,0,0,2022-02-01,2022-02-18,17,Defective/Broken,UPS,0,21.4,0,6,0.0,1,0,156.48,0,0,0,0,0
58,2288,Gold,US,Tablet App,iPad,Credit Card,Clothing,101.03,0,0,2022-09-05,2022-09-29,24,Wrong Item Sent,OnTrac,0,16.4,0,50,0.0,1,1,99.51,0,0,0,0,0
42,2399,Gold,FR,Mobile App,MacBook,Gift Card,Clothing,248.12,1,0,2022-03-02,2022-03-25,23,Quality Issue,DHL,0,20.7,1,45,2.2,1,0,244.68,0,0,0,0,0
20,726,Gold,DE,Web Browser,iPhone,Credit Card,Books,148.23,0,0,2022-07-21,2022-08-19,29,Defective/Broken,UPS,0,62.9,2,35,5.7,1,0,140.3,0,0,0,0,0
66,1818,Bronze,US,Web Browser,Windows PC,Debit Card,Shoes,170.4,0,0,2022-08-02,2022-08-05,3,Item Not Received,FedEx,0,3.8,2,5,40.0,5,2,174.02,0,0,0,0,2
29,2447,Bronze,FR,Web Browser,iPad,PayPal,Sports,182.24,0,0,2022-11-20,2022-12-16,26,Not As Described,FedEx,0,0.7,2,43,4.7,0,1,177.84,0,0,0,0,0
36,816,New,US,Mobile App,iPhone,Buy Now Pay Later,Sports,226.92,1,0,2023-04-11,2023-04-14,3,Wrong Item Sent,UPS,0,54.6,1,38,2.6,0,0,220.41,0,0,0,0,0
61,502,New,GB,Web Browser,iPad,Credit Card,Grocery,44.05,0,0,2023-02-09,2023-02-24,15,Quality Issue,UPS,0,69.9,3,46,6.5,1,1,36.74,0,0,0,0,0
45,989,New,BR,Web Browser,MacBook,PayPal,Electronics,281.3,1,0,2022-01-14,2022-02-08,25,Not As Described,USPS,0,57.4,1,16,6.2,1,0,268.77,0,0,0,0,0
40,1466,Gold,US,Mobile App,iPhone,Debit Card,Electronics,58.52,0,0,2023-05-02,2023-05-24,22,Too Large,OnTrac,0,21.4,4,38,10.5,0,0,49.83,0,0,0,0,0
52,773,Silver,FR,Mobile App,iPhone,Crypto,Home & Kitchen,127.06,0,0,2022-12-12,2023-01-06,25,Not As Described,UPS,0,64.9,0,41,0.0,1,1,104.25,0,0,0,0,0
42,2062,Bronze,IN,Mobile App,MacBook,Debit Card,Beauty,283.18,1,0,2022-07-21,2022-07-22,1,Not As Described,USPS,0,68.5,4,40,10.0,1,0,228.77,0,0,0,0,0
42,2125,Silver,CA,Tablet App,iPad,Gift Card,Electronics,159.16,0,0,2022-11-27,2022-12-29,32,Too Large,UPS,0,4.1,21,60,35.0,6,3,147.88,0,0,0,0,3
26,712,Silver,CA,Web Browser,iPhone,Credit Card,Electronics,88.71,0,1,2023-09-20,2023-10-07,17,Too Large,OnTrac,1,42.5,72,93,77.4,2,4,83.85,0,0,0,0,1
46,2243,Silver,US,Tablet App,MacBook,Buy Now Pay Later,Jewelry,406.59,1,1,2022-10-19,2022-10-23,4,Item Not Received,USPS,0,3.3,6,14,42.9,3,5,417.3,0,0,0,0,2
60,57,Bronze,US,Mobile App,Android,Credit Card,Shoes,36.98,0,0,2022-06-14,2022-06-21,7,Not As Described,DHL,0,64.0,3,30,10.0,1,0,31.06,0,0,0,0,0
43,274,New,GB,Tablet App,Windows PC,Debit Card,Clothing,232.53,1,0,2022-06-08,2022-06-19,11,Arrived Late,USPS,0,17.8,0,14,0.0,1,0,190.22,0,0,0,0,0
33,755,New,US,Web Browser,Windows PC,Gift Card,Clothing,61.29,0,0,2022-11-25,2022-12-04,9,Wrong Item Sent,FedEx,0,26.0,0,7,0.0,1,1,59.22,0,0,0,0,0
33,199,Silver,IN,Mobile App,Android,Credit Card,Beauty,76.32,0,0,2023-10-02,2023-10-08,6,Too Small,OnTrac,0,67.5,0,15,0.0,1,1,68.93,0,0,0,0,0
24,1083,Silver,IN,Tablet App,iPad,Gift Card,Home & Kitchen,188.14,0,1,2022-04-16,2022-06-02,47,Accidental Order,USPS,0,2.5,18,49,36.7,5,0,172.25,0,0,0,0,3
32,631,New,US,Web Browser,MacBook,Credit Card,Books,91.68,0,0,2022-04-21,2022-05-08,17,Too Large,USPS,0,37.4,1,49,2.0,0,0,74.71,0,0,0,0,0
45,2193,Silver,IN,Tablet App,Android,Debit Card,Electronics,198.59,0,0,2022-01-14,2022-01-21,7,Quality Issue,DHL,0,26.7,0,27,0.0,0,1,180.08,0,0,0,0,0
31,321,Silver,CA,Mobile App,Windows PC,Credit Card,Clothing,150.51,0,0,2022-02-13,2022-03-07,22,Too Small,FedEx,0,28.8,2,45,4.4,1,0,124.22,1,0,1,1,0
51,1641,Bronze,DE,Tablet App,Windows PC,PayPal,Shoes,229.26,1,0,2023-02-09,2023-02-15,6,Item Not Received,FedEx,0,52.8,0,29,0.0,1,1,196.98,0,0,0,0,0
54,1620,New,US,Mobile App,Android,Debit Card,Home & Kitchen,219.2,1,0,2022-09-30,2022-10-22,22,Not As Described,OnTrac,0,67.5,3,43,7.0,0,0,191.95,0,0,0,0,0
63,2100,Silver,CA,Mobile App,iPhone,Debit Card,Home & Kitchen,147.86,0,0,2023-10-24,2023-10-31,7,Too Small,OnTrac,0,21.6,2,21,9.5,0,1,138.89,0,0,0,0,0
56,1485,Bronze,AU,Mobile App,Android,PayPal,Books,113.71,0,1,2023-07-16,2023-08-08,23,Wrong Item Sent,DHL,0,59.2,20,50,40.0,2,4,113.13,0,0,0,0,1
55,2157,Silver,US,Tablet App,Android,Debit Card,Shoes,27.52,0,1,2022-07-17,2022-08-15,29,Too Large,OnTrac,0,49.0,27,41,65.9,1,1,25.97,0,0,0,0,1
41,2026,New,US,Web Browser,iPhone,Buy Now Pay Later,Furniture,236.12,1,0,2022-07-18,2022-07-20,2,Defective/Broken,USPS,0,62.6,1,38,2.6,0,1,217.32,0,0,0,0,0
18,130,New,US,Web Browser,Android,PayPal,Electronics,297.6,1,0,2023-08-30,2023-09-05,6,Gift Duplicate,DHL,0,44.3,3,27,11.1,1,0,288.39,0,0,0,0,0
41,524,Bronze,BR,Tablet App,iPhone,Gift Card,Clothing,302.33,1,1,2023-03-09,2023-04-14,36,Too Large,DHL,0,0.9,23,42,54.8,2,0,290.09,0,0,0,0,3
31,233,New,DE,Mobile App,iPhone,Credit Card,Electronics,149.92,0,0,2022-09-20,2022-10-14,24,Not As Described,USPS,0,38.8,2,54,3.7,0,1,135.23,0,0,0,0,0
61,2396,New,IN,Tablet App,Android,Credit Card,Shoes,253.32,1,0,2022-08-27,2022-09-04,8,Too Large,OnTrac,0,10.0,0,7,0.0,1,1,210.72,0,0,0,0,0
37,1691,Gold,US,Web Browser,Windows PC,PayPal,Sports,35.51,0,0,2022-09-02,2022-09-08,6,Too Small,FedEx,0,2.4,10,74,13.5,0,1,28.43,0,0,0,0,0
47,877,Silver,CA,Web Browser,MacBook,Credit Card,Clothing,35.42,0,0,2022-04-12,2022-05-09,27,Gift Duplicate,FedEx,0,20.9,3,35,8.6,0,1,33.76,0,0,0,0,0
22,1036,Bronze,GB,Tablet App,iPad,Debit Card,Electronics,192.12,0,0,2022-10-16,2022-10-20,4,Wrong Item Sent,DHL,0,26.0,0,45,0.0,0,1,163.71,0,0,0,0,0
18,2477,Silver,US,Mobile App,iPhone,Debit Card,Clothing,83.71,0,0,2023-12-01,2023-12-25,24,Wrong Item Sent,USPS,0,56.3,2,24,8.3,0,1,77.79,0,0,0,0,0
47,798,Gold,US,Mobile App,Windows PC,Crypto,Grocery,285.52,1,0,2022-01-08,2022-01-17,9,Quality Issue,USPS,0,36.2,1,16,6.2,1,0,268.05,0,0,0,0,0
55,904,Bronze,CA,Web Browser,iPad,PayPal,Clothing,159.9,0,0,2023-05-09,2023-06-01,23,Quality Issue,FedEx,0,29.1,6,53,11.3,1,0,130.45,0,0,0,0,0
67,1347,Bronze,BR,Tablet App,Android,Debit Card,Electronics,102.04,0,0,2023-08-21,2023-09-19,29,Not As Described,DHL,0,41.3,0,1,0.0,1,0,88.13,0,0,0,0,0
39,857,Silver,US,Web Browser,iPhone,Debit Card,Grocery,100.22,0,0,2022-08-16,2022-08-29,13,Too Small,FedEx,0,69.9,0,2,0.0,0,1,85.89,0,0,0,0,0
62,693,Bronze,US,Tablet App,Windows PC,PayPal,Toys,86.67,0,0,2022-07-19,2022-07-24,5,Too Small,UPS,0,43.8,0,27,0.0,1,1,73.94,0,0,0,0,0
26,1249,Bronze,US,Mobile App,iPhone,Credit Card,Shoes,30.87,0,0,2022-01-17,2022-02-15,29,Gift Duplicate,UPS,0,57.0,0,14,0.0,0,0,27.84,0,0,0,0,0
23,1650,Gold,US,Tablet App,iPad,Credit Card,Furniture,286.81,1,1,2023-07-02,2023-08-01,30,Arrived Late,FedEx,0,46.9,2,21,9.5,0,1,286.14,0,0,0,0,0
21,2133,Bronze,BR,Mobile App,iPad,PayPal,Books,64.63,0,1,2023-01-14,2023-01-18,4,Wrong Item Sent,UPS,0,27.5,24,41,58.5,6,1,60.25,0,0,0,0,1
45,2132,Silver,US,Tablet App,MacBook,PayPal,Sports,47.59,0,0,2023-04-14,2023-05-03,19,Too Small,UPS,0,5.6,71,95,74.7,4,0,47.59,0,0,0,0,1
19,1923,Gold,FR,Tablet App,iPhone,Buy Now Pay Later,Sports,52.63,0,0,2023-10-16,2023-10-21,5,Too Large,UPS,0,66.0,41,54,75.9,5,2,49.01,1,0,0,1,1
42,2017,New,IN,Mobile App,Windows PC,Credit Card,Electronics,229.25,1,0,2023-05-26,2023-06-24,29,Wrong Item Sent,FedEx,0,0.4,8,65,12.3,0,1,215.69,0,0,0,0,0
47,1085,Silver,US,Tablet App,iPhone,Debit Card,Beauty,115.26,0,1,2022-01-07,2022-02-06,30,Too Large,FedEx,0,69.6,3,44,6.8,0,0,106.66,0,0,0,0,0
56,1630,Silver,AU,Web Browser,Android,Debit Card,Sports,172.05,0,0,2023-11-19,2023-12-09,20,Accidental Order,FedEx,1,42.0,26,32,81.2,4,2,155.94,0,0,0,0,1
49,551,Gold,GB,Tablet App,iPad,PayPal,Sports,202.0,1,0,2022-04-05,2022-04-14,9,Defective/Broken,OnTrac,0,71.3,4,63,6.3,1,0,171.37,0,0,0,0,0
